133,9010,50,Master,Married,83151.0,968
134,7875,73,Graduation,Married,72025.0,967
135,1553,76,Graduation,Together,82657.0,966
136,5067,28,Graduation,Together,80134.0,966
137,1990,48,PhD,Single,63159.0,965
138,1907,72,Master,Divorced,63120.0,965
139,6606,53,Master,Married,70091.0,964
140,821,30,Master,Single,92859.0,962
141,1351,66,Master,Together,58656.0,962
142,4637,68,PhD,Single,74637.0,960
143,3919,46,Master,Single,72309.0,960
144,8932,53,Master,Together,65176.0,960
145,7441,49,Graduation,Divorced,71128.0,958
146,3010,33,Master,Together,88420.0,957
147,6749,56,Graduation,Single,86358.0,957
148,5544,52,Graduation,Single,67384.0,957
149,7101,59,PhD,Widow,52278.0,953
150,9760,59,PhD,Widow,52278.0,953
151,257,63,PhD,Married,75032.0,952
152,5682,69,PhD,Single,64108.0,948
153,9559,61,PhD,Married,57072.0,944
154,531,68,PhD,Divorced,57333.0,941
155,7832,63,Master,Married,77520.0,940
156,1127,49,PhD,Married,85844.0,938
157,2186,45,2n Cycle,Together,82326.0,938
158,2909,48,PhD,Married,78128.0,934
159,9463,63,Graduation,Together,71706.0,931
160,7476,58,Master,Single,63972.0,928
161,9265,69,Graduation,Married,75027.0,925
162,9645,54,Graduation,Married,64590.0,920
163,3428,31,PhD,Together,68682.0,919
164,4500,31,PhD,Together,68682.0,919
165,6072,52,Master,Single,75345.0,918
166,3968,52,2n Cycle,Divorced,65706.0,918
167,309,61,PhD,Together,63342.0,918
168,3571,61,PhD,Together,63342.0,918
169,4331,44,Master,Together,85738.0,913
170,9790,65,Graduation,Single,78499.0,912
171,4278,39,PhD,Single,87188.0,910
172,6384,44,Graduation,Divorced,71022.0,909
173,10675,66,PhD,Married,66334.0,909
174,500,45,Graduation,Together,96876.0,908
175,7270,41,Graduation,Divorced,56981.0,908
176,7521,70,Graduation,Together,83844.0,901
177,3560,70,Graduation,Together,83844.0,901
178,241,70,Graduation,Together,83844.0,901
179,313,54,Graduation,Widow,73455.0,901
180,9826,50,PhD,Single,86857.0,899
181,5830,50,PhD,Single,86857.0,899
182,9855,70,PhD,Single,62000.0,899
183,5538,47,Graduation,Divorced,83829.0,897
184,3910,47,Graduation,Divorced,83829.0,897
185,8310,58,Graduation,Together,68142.0,897
186,7079,60,Graduation,Divorced,63887.0,897
187,2072,53,PhD,Together,53374.0,896
188,5909,58,Graduation,Married,58512.0,895
189,1631,57,PhD,Together,65220.0,890
190,4597,52,PhD,Together,82072.0,889
191,7055,70,PhD,Together,61010.0,888
192,9606,57,PhD,Married,69969.0,882
193,4322,64,PhD,Together,77863.0,881
194,3334,71,Graduation,Married,94642.0,879
195,3139,40,2n Cycle,Single,74116.0,871
196,1993,73,PhD,Married,58607.0,867
197,9799,54,PhD,Divorced,83664.0,866
198,8867,34,PhD,Married,67546.0,864
199,2747,34,PhD,Married,67546.0,864
200,8278,32,PhD,Married,74214.0,863
201,4686,60,PhD,Widow,82571.0,861
202,2437,33,Graduation,Married,52247.0,861
203,2150,64,PhD,Widow,80995.0,860
204,9560,57,Graduation,Together,83003.0,856
205,1357,52,Graduation,Together,74854.0,856
206,3298,66,Master,Married,52973.0,856
207,9817,52,Master,Single,44802.0,853
208,2930,44,Master,Single,68092.0,852
209,5628,40,Graduation,Together,61416.0,848
210,10314,74,PhD,Married,83837.0,847
211,4406,52,Graduation,Together,67419.0,846
212,9493,42,PhD,Single,76412.0,840
213,9242,32,Graduation,Single,64509.0,836
214,6343,63,Graduation,Married,79823.0,835
215,7118,65,Graduation,Married,73803.0,833
216,5955,60,Graduation,Together,72025.0,833
217,3104,61,Graduation,Single,82332.0,830
218,6417,51,Master,Together,80573.0,829
219,9209,51,Master,Together,80573.0,829
220,6566,68,PhD,Married,72550.0,826
221,9224,50,PhD,Single,55260.0,825
222,454,42,Graduation,Together,69508.0,824
223,9064,40,Graduation,Married,69109.0,823
224,2407,40,Graduation,Married,69109.0,823
225,4216,41,Graduation,Single,91065.0,822
226,7861,70,Master,Married,77027.0,820
227,7922,71,PhD,Single,64950.0,819
228,7627,47,Master,Married,92163.0,817
229,3698,39,Graduation,Together,78687.0,817
230,590,52,Master,Divorced,78579.0,816
231,6262,60,Master,Single,72217.0,816
232,3412,71,Master,Married,67381.0,815
233,4945,69,Graduation,Widow,53653.0,815
234,8931,36,Graduation,Together,83033.0,812
235,9451,57,Graduation,Married,73538.0,811
236,8985,58,2n Cycle,Together,68316.0,806
237,3924,57,PhD,Divorced,57912.0,801
238,8746,33,Graduation,Married,75433.0,800
239,4012,50,PhD,Together,62220.0,799
240,7381,54,Graduation,Divorced,75693.0,797
241,1685,55,PhD,Together,62981.0,796
242,8492,44,Graduation,Together,75437.0,795
243,1915,71,PhD,Married,78939.0,794
244,10590,66,PhD,Together,76542.0,794
245,460,50,PhD,Married,79930.0,792
246,7214,65,Graduation,Married,62187.0,792
247,10833,47,Graduation,Married,65106.0,790
248,2416,53,PhD,Single,66582.0,789
249,6439,64,Graduation,Married,61074.0,789
250,2920,47,PhD,Single,52614.0,789
251,2928,47,PhD,Single,52614.0,789
252,709,70,Graduation,Divorced,51537.0,787
253,830,35,PhD,Single,74004.0,784
254,6982,46,Graduation,Married,74068.0,783
255,1650,62,Master,Married,81843.0,779
256,3667,53,Graduation,Married,80952.0,778
257,2379,69,Graduation,Single,69267.0,778
258,5031,48,Graduation,Together,83145.0,777
259,4543,42,Graduation,Married,82497.0,777
260,269,59,PhD,Single,46757.0,777
261,5147,74,Graduation,Single,90842.0,774
262,6658,50,Graduation,Together,59868.0,771
263,10619,28,Graduation,Single,95529.0,770
264,4789,69,Graduation,Together,80812.0,769
265,4073,68,2n Cycle,Married,63564.0,769
266,6320,46,Master,Single,70893.0,768
267,2798,45,PhD,Together,102160.0,763
268,10767,33,PhD,Together,77845.0,760
269,146,62,PhD,Single,76045.0,760
270,10673,46,PhD,Married,68397.0,760
271,1740,78,Graduation,Married,55956.0,760
272,5396,34,Graduation,Married,68487.0,758
273,6318,34,Graduation,Married,68487.0,758
274,5462,48,Graduation,Married,67445.0,757
275,10897,48,Graduation,Married,67445.0,757
276,5046,64,Graduation,Divorced,78331.0,756
277,2612,35,Graduation,Married,75794.0,754
278,4837,57,PhD,Married,71322.0,753
279,5989,63,2n Cycle,Divorced,78353.0,752
280,2939,52,Master,Together,79419.0,751
281,8659,70,PhD,Together,69805.0,750
282,3643,48,Master,Married,63206.0,750
283,10479,47,PhD,Married,76618.0,749
284,9120,60,Graduation,Single,66565.0,747
285,564,41,PhD,Together,56937.0,746
286,3759,64,Graduation,Together,65196.0,743
287,9907,53,Master,Together,66476.0,742
288,1544,55,Master,Divorced,81380.0,741
289,10505,62,Master,Together,73113.0,741
290,7022,51,Graduation,Married,76445.0,739
291,11084,46,Master,Together,65104.0,738
292,5172,46,Master,Together,65104.0,738
293,2863,52,Graduation,Single,52247.0,738
294,2931,44,Graduation,Divorced,71847.0,737
295,7274,65,Graduation,Married,78618.0,736
296,2147,53,Graduation,Together,76653.0,736
297,11112,56,Graduation,Together,70713.0,736
298,1453,79,PhD,Widow,57513.0,735
299,7960,60,2n Cycle,Together,82122.0,734
300,8439,58,Graduation,Together,63404.0,734
301,1081,65,PhD,Married,75283.0,733
302,9750,61,PhD,Divorced,64325.0,731
303,5407,68,Graduation,Together,53103.0,729
304,1008,41,PhD,Together,44953.0,728
305,3389,52,Graduation,Married,69016.0,726
306,5848,52,Graduation,Together,81205.0,724
307,10061,72,Graduation,Married,59462.0,724
308,7215,39,Graduation,Single,101970.0,722
309,4679,45,Master,Married,78710.0,721
310,1859,50,Master,Married,75251.0,721
311,2975,46,Graduation,Together,85606.0,717
312,1745,60,PhD,Divorced,85696.0,714
313,8015,60,PhD,Divorced,85696.0,714
314,5221,65,Graduation,Married,52852.0,714
315,10701,49,Graduation,Married,65308.0,713
316,10163,38,PhD,Single,82733.0,712
317,7366,40,Master,Single,75777.0,712
318,6853,40,Master,Single,75777.0,712
319,3336,74,PhD,Together,66375.0,712
320,1945,60,Graduation,Married,71434.0,711
321,2882,47,2n Cycle,Divorced,67893.0,711
322,6250,73,PhD,Widow,54356.0,710
323,1524,39,2n Cycle,Single,81698.0,709
324,7723,43,Graduation,Together,75507.0,709
325,2963,43,Graduation,Together,75507.0,709
326,10870,55,Graduation,Married,61223.0,709
327,9710,53,PhD,Divorced,58086.0,708
328,701,51,Graduation,Married,73691.0,707
329,2797,45,Graduation,Married,72117.0,707
330,9029,50,PhD,Married,70116.0,707
331,569,31,Graduation,Single,90273.0,704
332,6246,69,Graduation,Single,73892.0,703
333,4339,52,PhD,Married,67353.0,702
334,10489,49,Graduation,Married,92955.0,693
335,9349,37,Graduation,Married,92533.0,693
336,10507,45,2n Cycle,Divorced,59601.0,691
337,9426,58,Master,Single,58308.0,691
338,2570,54,Graduation,Together,56534.0,691
339,1215,44,Graduation,Together,70440.0,690
340,4743,53,PhD,Married,56242.0,689
341,9369,43,2n Cycle,Single,88194.0,688
342,7129,60,PhD,Married,54693.0,686
343,7789,57,PhD,Married,84618.0,684
344,1966,57,PhD,Married,84618.0,684
345,4964,64,PhD,Together,74250.0,680
346,3507,52,Graduation,Single,76467.0,676
347,10394,38,Graduation,Married,90000.0,675
348,6963,75,Graduation,Single,77457.0,675
349,1490,60,Graduation,Married,55759.0,675
350,5718,72,Graduation,Married,80763.0,674
351,4687,64,Master,Married,80739.0,674
352,3463,47,PhD,Married,69283.0,674
353,6281,56,Graduation,Divorced,55686.0,673
354,4418,39,Master,Single,89616.0,671
355,5114,57,Master,Married,74806.0,670
356,1891,42,Master,Divorced,78789.0,667
357,1459,56,PhD,Married,69063.0,666
358,1570,71,PhD,Together,69702.0,664
359,1272,57,Master,Single,55250.0,664
360,7959,61,Graduation,Married,79410.0,658
361,6988,36,Graduation,Married,71952.0,656
362,175,36,Graduation,Married,71952.0,656
363,6999,42,Master,Married,69661.0,656
364,2807,53,Graduation,Married,56796.0,656
365,1052,53,Graduation,Married,56796.0,656
366,5136,49,Graduation,Single,65333.0,654
367,10678,63,Graduation,Together,71232.0,653
368,1867,65,Graduation,Single,64849.0,652
369,6295,45,Graduation,Married,54233.0,652
370,4114,58,Master,Married,79143.0,650
371,10992,55,Graduation,Together,75702.0,650
372,6406,34,Master,Married,78285.0,647
373,3900,50,Graduation,Married,65685.0,642
374,9958,50,Graduation,Married,65685.0,642
375,7793,46,Graduation,Together,62061.0,641
376,6892,54,Graduation,Divorced,61671.0,641
377,3916,51,PhD,Together,49269.0,639
378,17,51,PhD,Married,60491.0,637
379,4767,57,2n Cycle,Married,70924.0,635
380,7010,57,2n Cycle,Married,70924.0,635
381,4391,54,Master,Divorced,63841.0,635
382,6283,54,Master,Divorced,63841.0,635
383,3421,54,Master,Divorced,63841.0,635
384,5524,65,Graduation,Single,58138.0,635
385,3595,59,Graduation,Together,77226.0,631
386,4507,70,Graduation,Single,72228.0,631
387,5589,58,Graduation,Divorced,51983.0,631
388,9400,64,2n Cycle,Single,85485.0,630
389,6142,79,Master,Married,65073.0,629
390,3427,67,PhD,Married,59821.0,629
391,3749,49,Graduation,Together,73926.0,627
392,2254,39,Graduation,Married,69520.0,627
393,2829,67,Graduation,Married,65210.0,626
394,2324,50,Graduation,Together,77044.0,625
395,10972,73,Graduation,Widow,72298.0,625
396,2304,59,PhD,Together,66313.0,625
397,2350,50,Graduation,Married,59666.0,623
398,4405,66,Master,Married,63915.0,622
399,6349,35,Master,Divorced,61787.0,621
400,10562,76,Master,Married,66835.0,620
401,7881,76,Master,Married,66835.0,620
402,9284,64,Graduation,Together,53977.0,620
403,10128,64,Graduation,Together,53977.0,620
404,9516,51,2n Cycle,Divorced,49118.0,620
405,2004,53,Graduation,Single,72679.0,619
406,3945,75,PhD,Widow,68117.0,618
407,4058,67,PhD,Single,61284.0,618
408,8534,70,Graduation,Married,67433.0,615
409,2937,48,PhD,Single,68352.0,614
410,6001,43,Graduation,Married,56775.0,614
411,6521,68,Graduation,Together,77972.0,613
412,4676,71,Master,Widow,73705.0,612
413,5721,66,PhD,Married,84117.0,611
414,9999,57,Graduation,Together,75276.0,610
415,4947,56,2n Cycle,Single,89572.0,606
416,9930,78,PhD,Single,82716.0,606
417,5841,56,Graduation,Together,60894.0,606
418,6428,72,PhD,Widow,76842.0,605
419,10343,31,2n Cycle,Single,61618.0,605
420,7053,56,PhD,Single,78420.0,604
421,9145,50,Graduation,Single,72504.0,604
422,8581,51,Master,Married,49505.0,604
423,9624,64,PhD,Together,65488.0,603
424,1031,33,2n Cycle,Married,85710.0,600
425,1513,43,2n Cycle,Together,60839.0,600
426,9949,46,Graduation,Married,59809.0,598
427,10936,57,Graduation,Married,72190.0,597
428,2891,59,Graduation,Divorced,68118.0,595
429,5011,59,Graduation,Divorced,68118.0,595
430,1911,35,Graduation,Together,67430.0,595
431,8041,51,PhD,Widow,47111.0,595
432,8318,43,Graduation,Together,90300.0,594
433,3661,27,2n Cycle,Single,80617.0,594
434,6912,55,PhD,Married,63246.0,593
435,760,47,PhD,Divorced,60554.0,588
436,5331,45,Graduation,Married,74985.0,587
437,2002,64,Graduation,Divorced,71964.0,587
438,2345,40,PhD,Together,70038.0,587
439,1232,40,PhD,Together,70038.0,587
440,3056,44,Graduation,Divorced,63693.0,587
441,8727,44,Graduation,Divorced,63693.0,587
442,4149,74,PhD,Together,76140.0,586
443,5113,51,PhD,Divorced,86979.0,584
444,796,57,2n Cycle,Divorced,60161.0,584
445,3523,60,Graduation,Together,75072.0,583
446,1958,49,PhD,Together,55012.0,582
447,6461,53,Master,Single,62772.0,581
448,4286,52,PhD,Single,57642.0,580
449,1618,57,Graduation,Together,56046.0,577
450,9220,51,Graduation,Single,91700.0,576
451,5186,67,PhD,Married,58482.0,576
452,3599,52,Graduation,Married,63684.0,575
453,4790,64,Graduation,Divorced,79803.0,574
454,8093,53,Master,Married,79734.0,572
455,5545,50,PhD,Married,78075.0,572
456,6721,71,Graduation,Married,71965.0,572
457,4654,30,Graduation,Together,75114.0,571
458,6202,62,Graduation,Together,63381.0,571
459,3856,62,Graduation,Together,63381.0,571
460,7313,73,2n Cycle,Widow,74859.0,570
461,8707,66,Graduation,Married,79456.0,565
462,8132,47,PhD,Married,60631.0,565
463,5687,42,Graduation,Divorced,81702.0,563
464,2021,47,Graduation,Married,61456.0,563
465,9370,77,PhD,Married,65846.0,562
466,3233,57,PhD,Married,62745.0,562
467,7631,44,Master,Together,61346.0,562
468,4640,55,Graduation,Divorced,70647.0,561
469,6184,53,PhD,Married,68462.0,561
470,832,56,PhD,Together,65814.0,561
471,5796,59,Graduation,Married,77437.0,560
472,9529,32,Graduation,Married,73687.0,559
473,1577,76,Graduation,Married,78569.0,558
474,1065,59,Graduation,Single,80695.0,557
475,8314,40,Graduation,Married,79908.0,557
476,4856,65,2n Cycle,Married,82347.0,556
477,8722,65,2n Cycle,Married,82347.0,556
478,217,66,Master,Single,64857.0,556
479,8427,66,Master,Single,64857.0,556
480,4786,45,Graduation,Married,75330.0,555
481,7683,54,Master,Married,70777.0,554
482,1184,54,PhD,Divorced,69674.0,554
483,9988,46,Master,Single,70379.0,553
484,1340,36,Graduation,Married,92910.0,551
485,8969,45,Graduation,Married,71855.0,548
486,1592,52,Graduation,Married,90765.0,547
487,5935,66,Master,Single,55284.0,547
488,11056,48,Graduation,Married,72099.0,546
489,6055,43,Graduation,Married,71626.0,546
490,6518,71,PhD,Widow,67680.0,546
491,123,71,Graduation,Widow,67046.0,544
492,1118,66,Master,Married,50965.0,544
493,2674,64,Master,Single,75154.0,543
494,9595,61,Graduation,Together,64260.0,539
495,2295,68,PhD,Married,62670.0,539
496,3594,49,Master,Married,54108.0,539
497,966,56,Graduation,Married,44529.0,538
498,6991,71,Graduation,Divorced,43185.0,537
499,4427,27,2n Cycle,Single,83257.0,536
500,2730,67,Graduation,Single,80317.0,536
501,433,64,Master,Alone,61331.0,534
502,3828,71,Graduation,Married,71107.0,533
503,10742,39,PhD,Married,86580.0,532
504,1071,46,PhD,Divorced,70179.0,532
505,2793,46,PhD,Divorced,70179.0,532
506,5250,79,Master,Widow,52247.0,532
507,2429,68,Graduation,Divorced,72071.0,531
508,10177,68,Graduation,Divorced,72071.0,531
509,3005,30,Graduation,Single,83528.0,530
510,9723,62,Graduation,Married,67716.0,530
511,716,73,PhD,Together,67911.0,529
512,6544,73,PhD,Together,67911.0,529
513,6457,46,Graduation,Divorced,64892.0,527
514,3267,59,Master,Together,57288.0,527
515,2591,63,Graduation,Widow,76320.0,526
516,8537,73,Graduation,Widow,72643.0,526
517,7787,62,Graduation,Together,62807.0,526
518,2453,62,Graduation,Together,62807.0,526
519,9274,61,Master,Married,80950.0,525
520,4990,68,Graduation,Married,59111.0,524
521,1012,70,Graduation,Single,61823.0,523
522,10736,51,Graduation,Single,72258.0,522
523,1992,58,Graduation,Married,60597.0,522
524,6543,77,Master,Together,62847.0,521
525,4785,52,PhD,Together,77622.0,520
526,7446,55,Master,Together,62513.0,520
527,10091,66,Graduation,Single,60230.0,520
528,1146,73,Master,Together,49912.0,520
529,9323,73,Master,Together,49912.0,520
530,10469,41,Graduation,Together,88325.0,519
531,9938,68,Graduation,Married,80067.0,519
532,2666,50,Master,Married,76234.0,519
533,6974,50,PhD,Together,83443.0,518
534,4128,60,PhD,Together,56067.0,517
535,375,68,Graduation,Divorced,76773.0,516
536,8858,50,PhD,Married,44325.0,516
537,238,55,2n Cycle,Together,67309.0,515
538,9353,63,Graduation,Single,62450.0,515
539,8923,49,Graduation,Single,83917.0,514
540,5596,66,2n Cycle,Together,58821.0,513
541,6613,52,Master,Married,44511.0,513
542,8925,57,Master,Married,70053.0,512
543,9336,53,PhD,Widow,62187.0,512
544,2225,45,Graduation,Divorced,82582.0,510
545,4440,58,Master,Married,64100.0,509
546,5564,53,Graduation,Together,62882.0,509
547,55,59,Graduation,Together,56253.0,509
548,8233,72,Master,Widow,64866.0,508
549,819,77,Graduation,Widow,63285.0,508
550,2320,44,2n Cycle,Married,47025.0,508
551,4310,78,Graduation,Married,80589.0,507
552,6233,46,Graduation,Married,65991.0,507
553,7966,63,Graduation,Single,80982.0,505
554,1000,61,Master,Together,74881.0,505
555,3852,61,Master,Together,74881.0,505
556,7247,62,Graduation,Widow,47916.0,505
557,4122,47,Graduation,Married,79205.0,504
558,6605,78,PhD,Divorced,55614.0,504
559,10057,71,Graduation,Single,72282.0,503
560,6715,74,PhD,Single,60200.0,502
561,5562,48,Graduation,Married,60093.0,502
562,6203,75,Graduation,Together,74485.0,499
563,7233,50,Graduation,Married,69209.0,496
564,1402,68,Master,Married,66991.0,496
565,2579,65,Graduation,Married,71113.0,495
566,11074,45,Graduation,Single,85072.0,494
567,7397,71,Graduation,Single,49090.0,494
568,5832,62,2n Cycle,Together,92556.0,493
569,295,33,Graduation,Single,81217.0,493
570,6071,33,Graduation,Single,81217.0,493
571,9256,51,Graduation,Single,58350.0,493
572,11051,66,PhD,Together,77376.0,492
573,9362,57,Graduation,Single,69263.0,492
574,3635,60,PhD,Single,52597.0,492
575,9206,54,Graduation,Together,77382.0,491
576,999,31,Graduation,Single,86037.0,490
577,2408,46,Graduation,Married,58597.0,490
578,5207,59,PhD,Married,53378.0,489
579,3678,49,Graduation,Widow,60208.0,488
580,6181,72,2n Cycle,Together,52203.0,488
581,3434,71,Graduation,Single,80872.0,483
582,7059,59,Graduation,Married,80124.0,483
583,1225,59,Graduation,Married,80124.0,483
584,2426,58,PhD,Divorced,78825.0,483
585,7106,79,PhD,Married,75865.0,483
586,10478,72,PhD,Married,55517.0,483
587,10129,56,Graduation,Together,82427.0,482
588,8204,51,2n Cycle,Married,78041.0,482
589,8755,76,Master,Married,68657.0,482
590,8957,70,2n Cycle,Single,64831.0,480
591,6722,68,PhD,Married,70421.0,479
592,7005,41,Graduation,Single,58684.0,479
593,5121,45,Graduation,Single,56628.0,479
594,178,66,Graduation,Married,62503.0,478
595,10486,74,Graduation,Married,77142.0,476
596,3807,67,Graduation,Together,59925.0,473
597,5303,48,PhD,Together,79632.0,471
598,7734,29,Graduation,Absurd,79244.0,471
599,5602,33,PhD,Together,66973.0,466
600,143,52,Graduation,Single,61209.0,466
601,9780,51,Master,Together,71499.0,465
602,9167,66,Graduation,Married,67131.0,465
603,10150,61,Graduation,Single,86429.0,464
604,6931,55,Graduation,Divorced,76982.0,464
605,635,56,Master,Married,57183.0,464
606,1,61,Graduation,Single,57091.0,464
607,4002,62,PhD,Married,77037.0,463
608,339,50,PhD,Married,57091.0,462
609,3498,46,PhD,Married,55424.0,462
610,25,64,Graduation,Married,65148.0,460
611,4390,68,Graduation,Together,75315.0,459
612,7230,62,PhD,Divorced,50611.0,459
613,5675,62,PhD,Divorced,50611.0,459
614,4399,53,Graduation,Together,68695.0,458
615,9888,53,Graduation,Together,68695.0,458
616,9240,51,PhD,Single,60504.0,458
617,4478,43,Graduation,Married,63777.0,457
618,6218,57,Graduation,Married,59594.0,457
